AromaSense Herbal Analysis Data
Sample Name,lengkuas
Herbal Type,lengkuas
Export Date,2025-11-28T17:12:34.789826
Analysis Mode,Auto FSM
Total Data Points,7239
Final Duration,1809.50 s

Time (s),NO2 Sensor,Ethanol Sensor,VOC Sensor,CO Sensor,MiCS CO,MiCS Ethanol,MiCS VOC
1373.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1373.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1374.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1374.250,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1374.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1374.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1375.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1375.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1375.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1375.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1376.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1376.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1376.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1376.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1377.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1377.250,0.88,0.73,0.15,0.05,1.23,0.64,0.32
1377.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1377.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1378.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1378.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1378.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1378.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1379.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1379.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1379.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1379.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1380.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1380.250,0.88,0.73,0.15,0.05,1.59,0.91,0.43
1380.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1380.750,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1381.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1381.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1381.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1381.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1382.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1382.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1382.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1382.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1383.000,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1383.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1383.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1383.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1384.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1384.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1384.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1384.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1385.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1385.250,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1385.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1385.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1386.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1386.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1386.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1386.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1387.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1387.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1387.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1387.750,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1388.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1388.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1388.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1388.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1389.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1389.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1389.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1389.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1390.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1390.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1390.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1390.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1391.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1391.250,0.88,0.73,0.15,0.05,1.29,0.69,0.34
1391.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1391.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1392.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1392.250,0.88,0.73,0.15,0.05,1.29,0.69,0.34
1392.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1392.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1393.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1393.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1393.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1393.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1394.000,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1394.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1394.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1394.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1395.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1395.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1395.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1395.750,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1396.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1396.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1396.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1396.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1397.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1397.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1397.500,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1397.750,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1398.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1398.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1398.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1398.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1399.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1399.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1399.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1399.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1400.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1400.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1400.500,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1400.750,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1401.000,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1401.250,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1401.500,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1401.750,0.88,0.73,0.15,0.05,1.47,0.81,0.39
1402.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1402.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1402.500,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1402.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1403.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1403.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1403.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1403.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1404.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1404.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1404.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1404.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1405.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1405.250,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1405.500,0.88,0.73,0.14,0.05,1.35,0.73,0.35
1405.750,0.88,0.73,0.14,0.05,1.35,0.73,0.35
1406.000,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1406.250,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1406.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1406.750,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1407.000,0.88,0.72,0.15,0.05,1.35,0.73,0.35
1407.250,0.88,0.73,0.14,0.05,1.35,0.73,0.35
1407.500,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1407.750,0.88,0.73,0.14,0.05,1.35,0.73,0.35
1408.000,0.88,0.73,0.15,0.05,1.41,0.77,0.37
1408.250,0.88,0.73,0.15,0.05,1.35,0.73,0.35
1408.500,0.88,0.73,0.14,0.05,1.35,0.73,0.35
1408.750,0.88,0.73,0.14,0.05,1.35,0.73,0.35
1409.000,0.88,0.73,0.14,0.05,1.35,0.73,0.35
1409.250,0.88,0.73,0.14,0.05,1.35,0.73,0.35
1409.500,0.88,0.72,0.14,0.05,1.47,0.81,0.39
1409.750,0.88,0.73,0.14,0.05,1.35,0.73,0.35
1410.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1410.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1410.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1410.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1411.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1411.250,0.88,0.72,0.14,0.05,1.41,0.77,0.37
1411.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1411.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1412.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1412.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1412.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1412.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1413.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1413.250,0.88,0.73,0.14,0.05,1.35,0.73,0.35
1413.500,0.88,0.73,0.14,0.05,1.35,0.73,0.35
1413.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1414.000,0.88,0.73,0.14,0.05,1.35,0.73,0.35
1414.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1414.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1414.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1415.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1415.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1415.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1415.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1416.000,0.88,0.73,0.14,0.05,1.35,0.73,0.35
1416.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1416.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1416.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1417.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1417.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1417.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1417.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1418.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1418.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1418.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1418.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1419.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1419.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1419.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1419.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1420.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1420.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1420.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1420.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1421.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1421.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1421.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1421.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1422.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1422.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1422.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1422.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1423.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1423.250,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1423.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1423.750,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1424.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1424.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1424.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1424.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1425.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1425.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1425.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1425.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1426.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1426.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1426.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1426.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1427.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1427.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1427.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1427.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1428.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1428.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1428.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1428.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1429.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1429.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1429.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1429.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1430.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1430.250,0.88,0.72,0.14,0.05,1.41,0.77,0.37
1430.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1430.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1431.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1431.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1431.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1431.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1432.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1432.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1432.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1432.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1433.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1433.250,0.88,0.72,0.14,0.05,1.41,0.77,0.37
1433.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1433.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1434.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1434.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1434.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1434.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1435.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1435.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1435.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1435.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1436.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1436.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1436.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1436.750,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1437.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1437.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1437.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1437.750,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1438.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1438.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1438.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1438.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1439.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1439.250,0.88,0.72,0.14,0.05,1.41,0.77,0.37
1439.500,0.88,0.72,0.14,0.05,1.23,0.64,0.32
1439.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1440.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1440.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1440.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1440.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1441.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1441.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1441.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1441.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1442.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1442.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1442.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1442.750,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1443.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1443.250,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1443.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1443.750,0.88,0.72,0.14,0.05,1.47,0.81,0.39
1444.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1444.250,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1444.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1444.750,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1445.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1445.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1445.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1445.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1446.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1446.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1446.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1446.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1447.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1447.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1447.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1447.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1448.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1448.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1448.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1448.750,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1449.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1449.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1449.500,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1449.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1450.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1450.250,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1450.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1450.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1451.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1451.250,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1451.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1451.750,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1452.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1452.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1452.500,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1452.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1453.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1453.250,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1453.500,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1453.750,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1454.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1454.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1454.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1454.750,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1455.000,0.87,0.72,0.14,0.05,1.29,0.69,0.34
1455.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1455.500,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1455.750,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1456.000,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1456.250,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1456.500,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1456.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1457.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1457.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1457.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1457.750,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1458.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1458.250,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1458.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1458.750,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1459.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1459.250,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1459.500,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1459.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1460.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1460.250,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1460.500,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1460.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1461.000,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1461.250,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1461.500,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1461.750,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1462.000,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1462.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1462.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1462.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1463.000,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1463.250,0.88,0.72,0.14,0.05,1.29,0.69,0.34
1463.500,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1463.750,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1464.000,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1464.250,0.88,0.72,0.14,0.05,1.35,0.73,0.35
1464.500,0.88,0.72,0.15,0.05,1.35,0.73,0.35
1464.750,0.88,0.72,0.15,0.06,1.35,0.73,0.35
1465.000,0.88,0.72,0.15,0.06,1.41,0.77,0.37
1465.250,0.89,0.72,0.15,0.06,1.41,0.77,0.37
1465.500,0.89,0.72,0.15,0.06,1.41,0.77,0.37
1465.750,0.89,0.72,0.15,0.06,1.41,0.77,0.37
1466.000,0.89,0.72,0.15,0.06,1.41,0.77,0.37
1466.250,0.89,0.72,0.16,0.06,1.47,0.81,0.39
1466.500,0.90,0.72,0.16,0.06,1.47,0.81,0.39
1466.750,0.90,0.72,0.16,0.06,1.47,0.81,0.39
1467.000,0.90,0.72,0.16,0.06,1.47,0.81,0.39
1467.250,0.90,0.72,0.17,0.06,1.47,0.81,0.39
1467.500,0.90,0.72,0.17,0.06,1.47,0.81,0.39
1467.750,0.90,0.72,0.17,0.07,1.53,0.86,0.41
1468.000,0.90,0.72,0.17,0.07,1.53,0.86,0.41
1468.250,0.90,0.72,0.17,0.06,1.53,0.86,0.41
1468.500,0.90,0.72,0.17,0.06,1.59,0.91,0.43
1468.750,0.90,0.00,0.17,0.06,1.53,0.86,0.41
1469.000,0.89,0.72,0.17,0.06,1.59,0.91,0.43
1469.250,0.00,0.72,0.17,0.06,1.59,0.91,0.43
1469.500,0.89,0.72,0.17,0.06,1.41,0.77,0.37
1469.750,0.89,0.72,0.16,0.05,1.47,0.81,0.39
1470.000,0.88,0.72,0.16,0.05,1.47,0.81,0.39
1470.250,0.88,0.72,0.16,0.05,1.41,0.77,0.37
1470.500,0.88,0.72,0.16,0.05,1.41,0.77,0.37
1470.750,0.88,0.72,0.16,0.05,1.41,0.77,0.37
1471.000,0.88,0.72,0.16,0.05,1.41,0.77,0.37
1471.250,0.88,0.72,0.15,0.05,1.35,0.73,0.35
1471.500,0.88,0.72,0.15,0.05,1.29,0.69,0.34
1471.750,0.87,0.72,0.15,0.05,1.35,0.73,0.35
1472.000,0.87,0.72,0.15,0.05,1.35,0.73,0.35
1472.250,0.87,0.72,0.15,0.05,1.41,0.77,0.37
1472.500,0.87,0.72,0.15,0.05,1.35,0.73,0.35
1472.750,0.87,0.72,0.15,0.05,1.29,0.69,0.34
1473.000,0.87,0.72,0.15,0.05,1.29,0.69,0.34
1473.250,0.87,0.72,0.15,0.05,1.29,0.69,0.34
1473.500,0.87,0.72,0.15,0.05,1.29,0.69,0.34
1473.750,0.87,0.72,0.15,0.05,1.23,0.64,0.32
1474.000,0.87,0.72,0.14,0.05,1.23,0.64,0.32
1474.250,0.87,0.72,0.14,0.05,1.23,0.64,0.32
1474.500,0.87,0.72,0.14,0.05,1.23,0.64,0.32
1474.750,0.87,0.72,0.14,0.05,1.23,0.64,0.32
1475.000,0.87,0.72,0.14,0.04,1.17,0.60,0.30
1475.250,0.87,0.72,0.14,0.04,1.23,0.64,0.32
1475.500,0.87,0.72,0.14,0.04,1.23,0.64,0.32
1475.750,0.87,0.72,0.14,0.04,1.23,0.64,0.32
1476.000,0.87,0.72,0.14,0.04,1.23,0.64,0.32
1476.250,0.87,0.72,0.14,0.04,1.11,0.56,0.28
1476.500,0.86,0.72,0.14,0.04,1.23,0.64,0.32
1476.750,0.87,0.72,0.14,0.04,1.23,0.64,0.32
1477.000,0.87,0.72,0.14,0.04,1.23,0.64,0.32
1477.250,0.87,0.72,0.14,0.04,1.23,0.64,0.32
1477.500,0.86,0.72,0.14,0.04,1.17,0.60,0.30
1477.750,0.86,0.72,0.14,0.04,1.23,0.64,0.32
1478.000,0.86,0.72,0.14,0.04,1.17,0.60,0.30
