Time (s),NO2 Sensor,Ethanol Sensor,VOC Sensor,CO Sensor,MiCS CO,MiCS Ethanol,MiCS VOC
826.25,0.94,0.84,0.21,0.04,1.97,1.19,0.54
826.5,0.94,0.84,0.21,0.04,1.97,1.19,0.54
826.75,0.94,0.84,0.21,0.04,2.05,1.26,0.57
827,0.94,0.84,0.21,0.04,1.97,1.19,0.54
827.25,0.94,0.84,0.21,0.04,1.97,1.19,0.54
827.5,0.94,0.84,0.21,0.04,1.97,1.19,0.54
827.75,0.94,0.84,0.21,0.04,1.97,1.19,0.54
828,0.94,0.84,0.21,0.04,1.97,1.19,0.54
828.25,0.94,0.84,0.21,0.04,1.97,1.19,0.54
828.5,0.94,0.84,0.21,0.04,1.97,1.19,0.54
828.75,0.94,0.84,0.21,0.04,1.97,1.19,0.54
829,0.94,0.84,0.21,0.04,1.97,1.19,0.54
829.25,0.94,0.84,0.21,0.04,1.97,1.19,0.54
829.5,0.94,0.84,0.21,0.04,1.97,1.19,0.54
829.75,0.94,0.84,0.21,0.04,1.97,1.19,0.54
830,0.94,0.84,0.21,0.04,1.97,1.19,0.54
830.25,0.94,0.84,0.21,0.04,1.97,1.19,0.54
830.5,0.94,0.84,0.21,0.04,1.97,1.19,0.54
830.75,0.94,0.84,0.21,0.04,1.97,1.19,0.54
831,0.94,0.84,0.21,0.04,1.97,1.19,0.54
831.25,0.94,0.84,0.21,0.04,1.97,1.19,0.54
831.5,0.94,0.84,0.21,0.04,1.97,1.19,0.54
831.75,0.94,0.84,0.21,0.04,1.97,1.19,0.54
832,0.94,0.84,0.21,0.04,1.97,1.19,0.54
832.25,0.94,0.84,0.21,0.04,1.97,1.19,0.54
832.5,0.94,0.84,0.21,0.04,1.97,1.19,0.54
832.75,0.94,0.84,0.21,0.04,1.97,1.19,0.54
833,0.94,0.84,0.21,0.04,1.97,1.19,0.54
833.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
833.5,0.94,0.84,0.22,0.04,1.88,1.13,0.52
833.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
834,0.94,0.84,0.21,0.04,1.97,1.19,0.54
834.25,0.94,0.84,0.22,0.04,2.23,1.4,0.62
834.5,0.94,0.84,0.22,0.04,1.88,1.13,0.52
834.75,0.94,0.84,0.21,0.04,1.97,1.19,0.54
835,0.94,0.84,0.22,0.04,1.97,1.19,0.54
835.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
835.5,0.94,0.84,0.22,0.04,1.63,0.94,0.44
835.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
836,0.94,0.84,0.22,0.04,1.97,1.19,0.54
836.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
836.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
836.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
837,0.94,0.84,0.22,0.04,1.97,1.19,0.54
837.25,0.94,0.84,0.22,0.04,1.88,1.13,0.52
837.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
837.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
838,0.94,0.84,0.22,0.04,1.88,1.13,0.52
838.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
838.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
838.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
839,0.94,0.84,0.22,0.04,1.97,1.19,0.54
839.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
839.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
839.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
840,0.94,0.84,0.22,0.04,2.23,1.4,0.62
840.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
840.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
840.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
841,0.94,0.84,0.22,0.04,1.97,1.19,0.54
841.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
841.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
841.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
842,0.94,0.84,0.22,0.04,1.97,1.19,0.54
842.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
842.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
842.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
843,0.94,0.84,0.22,0.04,1.97,1.19,0.54
843.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
843.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
843.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
844,0.94,0.84,0.22,0.04,1.97,1.19,0.54
844.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
844.5,0.94,0.84,0.22,0.04,1.88,1.13,0.52
844.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
845,0.94,0.84,0.22,0.04,1.97,1.19,0.54
845.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
845.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
845.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
846,0.94,0.84,0.22,0.04,1.97,1.19,0.54
846.25,0.94,0.84,0.22,0.04,1.88,1.13,0.52
846.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
846.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
847,0.94,0.84,0.22,0.04,1.97,1.19,0.54
847.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
847.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
847.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
848,0.94,0.84,0.22,0.04,1.97,1.19,0.54
848.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
848.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
848.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
849,0.94,0.84,0.22,0.04,1.97,1.19,0.54
849.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
849.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
849.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
850,0.94,0.84,0.22,0.04,1.97,1.19,0.54
850.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
850.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
850.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
851,0.94,0.84,0.22,0.04,1.97,1.19,0.54
851.25,0.94,0.84,0.22,0.04,1.88,1.13,0.52
851.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
851.75,0.94,0.84,0.22,0.04,1.8,1.06,0.49
852,0.94,0.84,0.22,0.04,1.97,1.19,0.54
852.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
852.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
852.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
853,0.94,0.84,0.22,0.04,1.97,1.19,0.54
853.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
853.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
853.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
854,0.94,0.84,0.22,0.04,1.97,1.19,0.54
854.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
854.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
854.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
855,0.94,0.84,0.22,0.04,1.97,1.19,0.54
855.25,0.94,0.84,0.22,0.04,1.88,1.13,0.52
855.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
855.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
856,0.94,0.84,0.22,0.04,1.97,1.19,0.54
856.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
856.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
856.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
857,0.94,0.84,0.22,0.04,1.97,1.19,0.54
857.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
857.5,0.94,0.84,0.22,0.04,1.63,0.94,0.44
857.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
858,0.94,0.84,0.22,0.04,1.97,1.19,0.54
858.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
858.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
858.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
859,0.94,0.84,0.22,0.04,1.97,1.19,0.54
859.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
859.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
859.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
860,0.94,0.84,0.22,0.04,1.97,1.19,0.54
860.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
860.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
860.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
861,0.94,0.84,0.22,0.04,1.97,1.19,0.54
861.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
861.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
861.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
862,0.94,0.84,0.22,0.04,1.97,1.19,0.54
862.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
862.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
862.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
863,0.94,0.84,0.22,0.04,1.97,1.19,0.54
863.25,0.94,0.84,0.22,0.04,1.88,1.13,0.52
863.5,0.94,0.84,0.22,0.04,1.97,1.19,0.54
863.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
864,0.94,0.84,0.22,0.04,1.97,1.19,0.54
864.25,0.94,0.84,0.22,0.04,1.97,1.19,0.54
864.5,0.94,0.84,0.22,0.04,1.88,1.13,0.52
864.75,0.94,0.84,0.22,0.04,1.97,1.19,0.54
865,0.94,0.84,0.22,0.04,1.88,1.13,0.52
865.25,0.94,0.84,0.22,0.04,1.88,1.13,0.52
865.5,0.94,0.84,0.22,0.04,1.88,1.13,0.52
865.75,0.94,0.84,0.22,0.04,1.88,1.13,0.52
866,0.94,0.84,0.22,0.04,1.88,1.13,0.52
866.25,0.94,0.84,0.22,0.04,1.88,1.13,0.52
866.5,0.94,0.84,0.22,0.04,1.88,1.13,0.52
866.75,0.94,0.84,0.22,0.04,1.88,1.13,0.52
867,0.94,0.84,0.22,0.04,1.97,1.19,0.54
867.25,0.94,0.84,0.22,0.04,1.88,1.13,0.52
867.5,0.94,0.84,0.22,0.04,1.88,1.13,0.52
867.75,0.94,0.84,0.22,0.04,1.88,1.13,0.52
868,0.94,0.84,0.22,0.04,1.8,1.06,0.49
868.25,0.94,0.84,0.22,0.04,1.88,1.13,0.52
868.5,0.94,0.84,0.22,0.04,1.88,1.13,0.52
868.75,0.94,0.85,0.22,0.04,1.88,1.13,0.52
869,0.94,0.85,0.22,0.04,1.88,1.13,0.52
869.25,0.94,0.84,0.22,0.04,1.88,1.13,0.52
869.5,0.94,0.84,0.22,0.04,1.8,1.06,0.49
869.75,0.94,0.84,0.22,0.04,1.88,1.13,0.52
870,0.94,0.84,0.22,0.04,1.88,1.13,0.52
870.25,0.94,0.84,0.22,0.04,1.8,1.06,0.49
870.5,0.94,0.84,0.22,0.04,1.88,1.13,0.52
870.75,0.94,0.84,0.22,0.04,1.8,1.06,0.49
871,0.94,0.84,0.22,0.04,1.8,1.06,0.49
871.25,0.94,0.84,0.22,0.04,1.88,1.13,0.52
871.5,0.94,0.84,0.21,0.04,1.88,1.13,0.52
871.75,0.94,0.84,0.22,0.04,1.8,1.06,0.49
872,0.94,0.84,0.22,0.04,1.72,1,0.46
872.25,0.94,0.85,0.22,0.04,1.8,1.06,0.49
872.5,0.94,0.84,0.21,0.04,1.8,1.06,0.49
872.75,0.94,0.84,0.21,0.04,1.8,1.06,0.49
873,0.94,0.85,0.21,0.04,1.8,1.06,0.49
873.25,0.94,0.84,0.21,0.04,1.8,1.06,0.49
873.5,0.94,0.84,0.21,0.04,1.8,1.06,0.49
873.75,0.94,0.84,0.21,0.04,1.8,1.06,0.49
874,0.94,0.84,0.21,0.04,1.8,1.06,0.49
874.25,0.94,0.84,0.21,0.04,1.8,1.06,0.49
874.5,0.94,0.84,0.21,0.04,1.8,1.06,0.49
874.75,0.93,0.84,0.21,0.04,1.8,1.06,0.49
875,0.94,0.84,0.21,0.04,1.8,1.06,0.49
875.25,0.94,0.84,0.21,0.04,1.8,1.06,0.49
875.5,0.94,0.84,0.21,0.04,1.8,1.06,0.49
875.75,0.94,0.84,0.21,0.04,1.8,1.06,0.49
876,0.94,0.84,0.21,0.04,1.8,1.06,0.49
876.25,0.94,0.84,0.21,0.04,1.8,1.06,0.49
876.5,0.94,0.84,0.21,0.04,1.8,1.06,0.49
876.75,0.94,0.84,0.21,0.04,1.8,1.06,0.49
877,0.94,0.84,0.21,0.04,1.8,1.06,0.49
877.25,0.94,0.84,0.21,0.04,1.8,1.06,0.49
877.5,0.93,0.84,0.21,0.04,1.8,1.06,0.49
877.75,0.93,0.84,0.21,0.04,1.8,1.06,0.49
878,0.93,0.84,0.21,0.04,1.8,1.06,0.49
878.25,0.93,0.84,0.21,0.04,1.8,1.06,0.49
878.5,0.93,0.84,0.21,0.04,1.8,1.06,0.49
878.75,0.93,0.84,0.21,0.04,1.8,1.06,0.49
879,0.93,0.84,0.21,0.04,1.8,1.06,0.49
879.25,0.93,0.84,0.21,0.04,1.8,1.06,0.49
879.5,0.93,0.85,0.21,0.04,1.8,1.06,0.49
879.75,0.93,0.84,0.21,0.04,1.8,1.06,0.49
880,0.93,0.84,0.21,0.04,1.8,1.06,0.49
880.25,0.93,0.84,0.21,0.04,1.88,1.13,0.52
880.5,0.93,0.84,0.21,0.04,1.8,1.06,0.49
880.75,0.93,0.84,0.21,0.04,1.88,1.13,0.52
881,0.93,0.85,0.21,0.04,1.8,1.06,0.49
881.25,0.93,0.84,0.21,0.04,1.8,1.06,0.49
881.5,0.93,0.84,0.21,0.04,1.8,1.06,0.49
881.75,0.93,0.84,0.21,0.04,1.8,1.06,0.49
882,0.93,0.84,0.21,0.04,1.8,1.06,0.49
882.25,0.93,0.84,0.21,0.04,1.8,1.06,0.49
882.5,0.93,0.84,0.21,0.04,1.8,1.06,0.49
882.75,0.93,0.84,0.21,0.04,1.8,1.06,0.49
883,0.93,0.84,0.21,0.04,1.8,1.06,0.49
883.25,0.93,0.84,0.21,0.04,1.8,1.06,0.49
883.5,0.93,0.84,0.21,0.04,1.8,1.06,0.49
883.75,0.93,0.84,0.21,0.04,1.8,1.06,0.49
884,0.93,0.84,0.21,0.04,1.8,1.06,0.49
884.25,0.93,0.84,0.21,0.04,1.8,1.06,0.49
884.5,0.93,0.84,0.21,0.04,1.8,1.06,0.49
884.75,0.93,0.84,0.21,0.04,1.8,1.06,0.49
885,0.93,0.84,0.21,0.04,1.8,1.06,0.49
885.25,0.93,0.84,0.21,0.04,1.8,1.06,0.49
885.5,0.93,0.84,0.21,0.04,1.8,1.06,0.49
885.75,0.93,0.84,0.21,0.04,1.55,0.88,0.41
886,0.93,0.85,0.21,0.04,1.8,1.06,0.49
886.25,0.93,0.84,0.21,0.04,1.55,0.88,0.41
886.5,0.93,0.84,0.21,0.04,1.8,1.06,0.49
886.75,0.93,0.84,0.21,0.04,1.8,1.06,0.49
887,0.93,0.84,0.21,0.04,1.8,1.06,0.49
887.25,0.93,0.84,0.21,0.04,1.8,1.06,0.49
887.5,0.93,0.84,0.21,0.04,1.8,1.06,0.49
887.75,0.93,0.84,0.21,0.04,1.8,1.06,0.49
888,0.93,0.84,0.21,0.04,1.8,1.06,0.49
888.25,0.93,0.84,0.21,0.04,2.67,1.78,0.77
888.5,0.93,0.84,0.21,0.04,1.8,1.06,0.49
888.75,0.93,0.85,0.21,0.04,1.72,1,0.46
889,0.93,0.84,0.2,0.04,1.72,1,0.46
889.25,0.93,0.85,0.2,0.04,1.8,1.06,0.49
889.5,0.93,0.85,0.21,0.04,1.72,1,0.46
889.75,0.93,0.84,0.21,0.04,1.72,1,0.46
890,0.93,0.84,0.2,0.04,1.72,1,0.46
890.25,0.93,0.84,0.2,0.04,1.72,1,0.46
890.5,0.93,0.84,0.21,0.04,1.72,1,0.46
890.75,0.93,0.84,0.2,0.04,1.72,1,0.46
891,0.93,0.84,0.2,0.04,1.72,1,0.46
891.25,0.93,0.84,0.2,0.04,1.72,1,0.46
891.5,0.93,0.84,0.2,0.04,1.72,1,0.46
891.75,0.93,0.84,0.2,0.04,1.72,1,0.46
892,0.93,0.84,0.2,0.04,1.72,1,0.46
892.25,0.93,0.85,0.2,0.04,1.72,1,0.46
892.5,0.93,0.84,0.2,0.04,1.72,1,0.46
892.75,0.93,0.84,0.2,0.04,1.72,1,0.46
893,0.93,0.84,0.2,0.04,1.72,1,0.46
893.25,0.93,0.84,0.2,0.04,1.72,1,0.46
893.5,0.93,0.85,0.2,0.04,1.8,1.06,0.49
893.75,0.93,0.84,0.2,0.04,1.72,1,0.46
894,0.93,0.84,0.2,0.04,1.72,1,0.46
894.25,0.93,0.84,0.2,0.04,1.72,1,0.46
894.5,0.93,0.84,0.2,0.04,1.72,1,0.46
894.75,0.93,0.84,0.2,0.04,1.72,1,0.46
895,0.93,0.84,0.2,0.04,1.72,1,0.46
895.25,0.93,0.84,0.2,0.04,1.72,1,0.46
895.5,0.93,0.84,0.2,0.04,1.72,1,0.46
895.75,0.93,0.84,0.2,0.04,1.72,1,0.46
896,0.93,0.84,0.2,0.04,1.72,1,0.46
896.25,0.93,0.84,0.2,0.04,1.72,1,0.46
896.5,0.93,0.84,0.2,0.04,1.72,1,0.46
896.75,0.93,0.84,0.2,0.04,1.72,1,0.46
897,0.93,0.84,0.2,0.04,1.72,1,0.46
897.25,0.93,0.84,0.2,0.04,1.72,1,0.46
897.5,0.93,0.84,0.2,0.04,1.72,1,0.46
897.75,0.93,0.84,0.2,0.04,1.72,1,0.46
898,0.93,0.84,0.2,0.04,1.72,1,0.46
898.25,0.93,0.85,0.2,0.04,1.72,1,0.46
898.5,0.93,0.84,0.2,0.04,1.47,0.82,0.39
898.75,0.93,0.84,0.2,0.04,1.8,1.06,0.49
899,0.93,0.84,0.2,0.04,1.72,1,0.46
899.25,0.93,0.84,0.2,0.04,1.72,1,0.46
899.5,0.93,0.84,0.2,0.04,1.72,1,0.46
899.75,0.93,0.84,0.2,0.04,1.63,0.94,0.44
900,0.93,0.85,0.2,0.04,1.63,0.94,0.44
900.25,0.93,0.84,0.2,0.04,1.72,1,0.46
900.5,0.93,0.84,0.2,0.04,1.72,1,0.46
900.75,0.93,0.85,0.2,0.04,1.72,1,0.46
901,0.93,0.84,0.2,0.04,1.72,1,0.46
901.25,0.93,0.84,0.2,0.04,1.72,1,0.46
901.5,0.93,0.84,0.2,0.04,1.72,1,0.46
901.75,0.93,0.84,0.2,0.04,1.63,0.94,0.44
902,0.93,0.84,0.2,0.04,1.72,1,0.46
902.25,0.93,0.84,0.2,0.04,1.72,1,0.46
902.5,0.93,0.84,0.2,0.04,1.63,0.94,0.44
902.75,0.93,0.84,0.2,0.04,1.72,1,0.46
903,0.93,0.84,0.2,0.04,1.63,0.94,0.44
903.25,0.93,0.85,0.2,0.04,1.72,1,0.46
903.5,0.93,0.84,0.2,0.04,1.63,0.94,0.44
903.75,0.93,0.85,0.2,0.04,1.63,0.94,0.44
904,0.93,0.84,0.2,0.04,1.63,0.94,0.44
904.25,0.93,0.84,0.2,0.04,1.72,1,0.46
904.5,0.93,0.84,0.2,0.04,1.72,1,0.46
904.75,0.93,0.84,0.2,0.04,1.63,0.94,0.44
905,0.93,0.84,0.2,0.04,1.63,0.94,0.44
905.25,0.93,0.84,0.2,0.04,1.72,1,0.46
905.5,0.93,0.84,0.2,0.04,1.63,0.94,0.44
905.75,0.93,0.84,0.2,0.04,1.72,1,0.46
906,0.93,0.84,0.2,0.04,1.63,0.94,0.44
906.25,0.93,0.84,0.2,0.04,1.63,0.94,0.44
906.5,0.93,0.85,0.2,0.04,1.63,0.94,0.44
906.75,0.93,0.84,0.2,0.04,1.63,0.94,0.44
907,0.93,0.84,0.2,0.04,1.63,0.94,0.44
907.25,0.93,0.84,0.2,0.04,1.63,0.94,0.44
907.5,0.93,0.84,0.2,0.04,1.63,0.94,0.44
907.75,0.93,0.84,0.2,0.04,1.63,0.94,0.44
908,0.92,0.84,0.2,0.04,1.63,0.94,0.44
908.25,0.92,0.84,0.2,0.04,1.63,0.94,0.44
908.5,0.92,0.84,0.2,0.04,1.63,0.94,0.44
908.75,0.92,0.84,0.2,0.04,1.63,0.94,0.44
909,0.92,0.84,0.2,0.04,1.55,0.88,0.41
909.25,0.92,0.84,0.19,0.04,1.55,0.88,0.41
909.5,0.92,0.84,0.19,0.04,1.55,0.88,0.41
909.75,0.92,0.84,0.19,0.04,1.55,0.88,0.41
910,0.92,0.84,0.19,0.04,1.47,0.82,0.39
910.25,0.92,0.84,0.19,0.04,1.55,0.88,0.41
910.5,0.92,0.84,0.19,0.04,1.55,0.88,0.41
910.75,0.92,0.84,0.19,0.04,1.55,0.88,0.41
911,0.92,0.84,0.19,0.04,1.55,0.88,0.41
911.25,0.92,0.84,0.19,0.04,1.55,0.88,0.41
911.5,0.92,0.84,0.19,0.04,1.55,0.88,0.41
911.75,0.92,0.84,0.19,0.04,1.47,0.82,0.39
912,0.92,0.84,0.19,0.04,1.55,0.88,0.41
912.25,0.92,0.84,0.19,0.04,1.47,0.82,0.39
912.5,0.92,0.84,0.19,0.04,1.55,0.88,0.41
912.75,0.92,0.84,0.19,0.04,1.47,0.82,0.39
913,0.92,0.84,0.19,0.04,1.55,0.88,0.41
913.25,0.92,0.84,0.19,0.04,1.55,0.88,0.41
913.5,0.92,0.84,0.19,0.04,1.55,0.88,0.41
913.75,0.92,0.84,0.19,0.04,1.55,0.88,0.41
914,0.92,0.84,0.19,0.04,1.55,0.88,0.41
914.25,0.92,0.84,0.19,0.04,1.47,0.82,0.39
914.5,0.92,0.84,0.19,0.04,1.47,0.82,0.39
914.75,0.92,0.84,0.19,0.04,1.47,0.82,0.39
915,0.92,0.84,0.19,0.04,1.55,0.88,0.41
915.25,0.92,0.84,0.19,0.04,1.47,0.82,0.39
915.5,0.92,0.84,0.19,0.04,1.55,0.88,0.41
915.75,0.92,0.84,0.19,0.04,1.39,0.76,0.36
916,0.92,0.84,0.19,0.04,1.47,0.82,0.39
916.25,0.92,0.84,0.19,0.04,1.47,0.82,0.39
916.5,0.92,0.84,0.19,0.04,1.47,0.82,0.39
916.75,0.92,0.84,0.19,0.04,1.47,0.82,0.39
917,0.92,0.84,0.19,0.04,1.47,0.82,0.39
917.25,0.92,0.84,0.19,0.04,1.47,0.82,0.39
917.5,0.92,0.84,0.19,0.04,1.47,0.82,0.39
917.75,0.92,0.84,0.19,0.04,1.47,0.82,0.39
918,0.92,0.84,0.19,0.04,1.47,0.82,0.39
918.25,0.92,0.84,0.19,0.04,1.47,0.82,0.39
918.5,0.92,0.84,0.19,0.04,1.47,0.82,0.39
918.75,0.92,0.84,0.19,0.04,1.47,0.82,0.39
919,0.92,0.84,0.19,0.04,1.47,0.82,0.39
919.25,0.92,0.84,0.19,0.04,1.47,0.82,0.39
919.5,0.92,0.84,0.19,0.04,1.47,0.82,0.39
919.75,0.92,0.84,0.19,0.04,1.47,0.82,0.39
920,0.92,0.84,0.19,0.04,1.47,0.82,0.39
920.25,0.92,0.84,0.19,0.04,1.47,0.82,0.39
920.5,0.92,0.84,0.19,0.04,1.47,0.82,0.39
920.75,0.92,0.84,0.19,0.04,1.47,0.82,0.39
921,0.92,0.84,0.19,0.04,1.47,0.82,0.39
921.25,0.92,0.84,0.19,0.04,1.47,0.82,0.39
921.5,0.92,0.84,0.19,0.04,1.47,0.82,0.39
921.75,0.92,0.84,0.19,0.04,1.47,0.82,0.39
922,0.92,0.84,0.18,0.04,1.47,0.82,0.39
922.25,0.92,0.84,0.18,0.04,1.47,0.82,0.39
922.5,0.92,0.84,0.19,0.04,1.47,0.82,0.39
922.75,0.92,0.84,0.18,0.04,1.39,0.76,0.36
923,0.92,0.84,0.18,0.04,1.47,0.82,0.39
923.25,0.92,0.84,0.18,0.04,1.31,0.7,0.34
923.5,0.92,0.84,0.18,0.04,1.55,0.88,0.41
923.75,0.92,0.84,0.18,0.04,1.47,0.82,0.39
924,0.92,0.84,0.18,0.04,1.47,0.82,0.39
924.25,0.92,0.84,0.18,0.04,1.47,0.82,0.39
924.5,0.92,0.84,0.18,0.04,1.47,0.82,0.39
924.75,0.92,0.84,0.18,0.04,1.47,0.82,0.39
925,0.92,0.84,0.18,0.04,1.47,0.82,0.39
925.25,0.92,0.84,0.18,0.04,1.47,0.82,0.39
925.5,0.92,0.84,0.18,0.04,1.47,0.82,0.39
925.75,0.92,0.84,0.18,0.04,1.63,0.94,0.44
926,0.92,0.84,0.18,0.04,1.55,0.88,0.41
926.25,0.92,0.84,0.18,0.04,1.47,0.82,0.39
926.5,0.92,0.84,0.18,0.04,1.47,0.82,0.39
926.75,0.92,0.84,0.18,0.04,1.55,0.88,0.41
927,0.92,0.84,0.18,0.04,1.47,0.82,0.39
927.25,0.92,0.84,0.18,0.04,1.47,0.82,0.39
927.5,0.92,0.84,0.18,0.04,1.47,0.82,0.39
927.75,0.92,0.84,0.18,0.04,1.47,0.82,0.39
928,0.92,0.84,0.18,0.04,1.47,0.82,0.39
928.25,0.92,0.84,0.18,0.04,1.47,0.82,0.39
928.5,0.92,0.84,0.18,0.04,1.47,0.82,0.39
928.75,0.92,0.84,0.18,0.04,1.47,0.82,0.39
929,0.92,0.84,0.18,0.04,1.47,0.82,0.39
929.25,0.92,0.84,0.18,0.04,1.47,0.82,0.39
929.5,0.92,0.84,0.18,0.04,1.47,0.82,0.39
929.75,0.92,0.84,0.18,0.04,1.47,0.82,0.39
930,0.92,0.84,0.18,0.04,1.31,0.7,0.34
930.25,0.92,0.84,0.18,0.04,1.47,0.82,0.39
930.5,0.92,0.84,0.18,0.04,1.47,0.82,0.39
930.75,0.92,0.84,0.18,0.04,1.47,0.82,0.39
931,0.92,0.84,0.18,0.04,1.47,0.82,0.39
931.25,0.92,0.84,0.18,0.04,1.47,0.82,0.39
931.5,0.92,0.84,0.18,0.04,1.47,0.82,0.39
931.75,0.92,0.84,0.18,0.04,1.47,0.82,0.39
932,0.92,0.84,0.18,0.04,1.47,0.82,0.39
932.25,0.92,0.84,0.18,0.04,1.55,0.88,0.41
932.5,0.92,0.84,0.18,0.04,1.47,0.82,0.39
932.75,0.92,0.84,0.18,0.04,1.47,0.82,0.39
933,0.92,0.84,0.18,0.04,1.47,0.82,0.39
933.25,0.92,0.84,0.18,0.04,1.47,0.82,0.39
933.5,0.92,0.84,0.18,0.04,1.47,0.82,0.39
933.75,0.92,0.84,0.18,0.04,1.39,0.76,0.36
934,0.92,0.84,0.18,0.04,1.55,0.88,0.41
934.25,0.92,0.84,0.18,0.04,1.47,0.82,0.39
934.5,0.92,0.84,0.18,0.04,1.47,0.82,0.39
934.75,0.92,0.84,0.18,0.04,1.72,1,0.46
935,0.92,0.84,0.18,0.04,1.47,0.82,0.39
935.25,0.92,0.84,0.18,0.04,1.47,0.82,0.39
935.5,0.92,0.84,0.18,0.04,1.47,0.82,0.39
935.75,0.92,0.84,0.18,0.04,1.47,0.82,0.39
936,0.92,0.84,0.18,0.04,1.47,0.82,0.39
936.25,0.92,0.84,0.18,0.04,1.47,0.82,0.39
936.5,0.92,0.84,0.18,0.04,1.47,0.82,0.39
936.75,0.92,0.84,0.18,0.04,1.47,0.82,0.39
937,0.92,0.84,0.18,0.04,1.47,0.82,0.39
937.25,0.92,0.84,0.18,0.04,1.47,0.82,0.39
